   9.4235992e-01  -5.6107462e-18   1.6809501e+00
   9.3512569e-01   1.2057111e-01   1.6828732e+00
   9.1251789e-01   2.3929037e-01   1.6841978e+00
   8.7487134e-01   3.5419615e-01   1.6848185e+00
   8.2277296e-01   4.6337710e-01   1.6846983e+00
   7.5705736e-01   5.6500659e-01   1.6838735e+00
   6.7879642e-01   6.5737768e-01   1.6824482e+00
   5.8928257e-01   7.3893697e-01   1.6805789e+00
   4.9000573e-01   8.0831570e-01   1.6784520e+00
   3.8262481e-01   8.6435610e-01   1.6762578e+00
   2.6893526e-01   9.0613212e-01   1.6741639e+00
   1.5083434e-01   9.3296372e-01   1.6722937e+00
   3.0285870e-02   9.4442497e-01   1.6707113e+00
  -9.0714129e-02   9.4034684e-01   1.6694162e+00
  -2.1017015e-01   9.2081558e-01   1.6683473e+00
  -3.2611796e-01   8.8616786e-01   1.6673962e+00
  -4.3665383e-01   8.3698364e-01   1.6664274e+00
  -5.3996257e-01   7.7407694e-01   1.6653028e+00
  -6.3434519e-01   6.9848456e-01   1.6639065e+00
  -7.1824627e-01   6.1145196e-01   1.6621664e+00
  -7.9028078e-01   5.1441578e-01   1.6600698e+00
  -8.4925973e-01   4.0898193e-01   1.6576687e+00
  -8.9421329e-01   2.9689927e-01   1.6550766e+00
  -9.2440993e-01   1.8002882e-01   1.6524554e+00
  -9.3937032e-01   6.0309576e-02   1.6499945e+00
  -9.3887496e-01  -6.0277773e-02   1.6478862e+00
  -9.2296534e-01  -1.7974748e-01   1.6463006e+00
  -8.9193880e-01  -2.9614409e-01   1.6453632e+00
  -8.4633831e-01  -4.0757505e-01   1.6451388e+00
  -7.8693819e-01  -5.1224000e-01   1.6456240e+00
  -7.1472735e-01  -6.0845626e-01   1.6467479e+00
  -6.3089106e-01  -6.9468118e-01   1.6483825e+00
  -5.3679210e-01  -7.6953184e-01   1.6503607e+00
  -4.3395119e-01  -8.3180319e-01   1.6524986e+00
  -3.2402661e-01  -8.8048497e-01   1.6546206e+00
  -2.0879209e-01  -9.1477790e-01   1.6565826e+00
  -9.0112345e-02  -9.3410872e-01   1.6582904e+00
   3.0084424e-02  -9.3814312e-01   1.6597108e+00
   1.4983712e-01  -9.2679560e-01   1.6608733e+00
   2.6718497e-01  -9.0023481e-01   1.6618617e+00
   3.8020220e-01  -8.5888339e-01   1.6627984e+00
   4.8703290e-01  -8.0341171e-01   1.6638217e+00
   5.8592425e-01  -7.3472577e-01   1.6650614e+00
   6.7525674e-01  -6.5394968e-01   1.6666154e+00
   7.5357045e-01  -5.6240425e-01   1.6685307e+00
   8.1958695e-01  -4.6158277e-01   1.6707924e+00
   8.7222690e-01  -3.5312554e-01   1.6733209e+00
   9.1062428e-01  -2.3879381e-01   1.6759791e+00
   9.3413770e-01  -1.2044372e-01   1.6785882e+00
   9.4235992e-01  -2.3712857e-16   1.6809501e+00
