   9.2496033e-01  -2.6522296e-17   1.5651703e+00
   9.1786518e-01   1.1834561e-01   1.5670809e+00
   8.9568601e-01   2.3487653e-01   1.5684565e+00
   8.5875166e-01   3.4767002e-01   1.5691927e+00
   8.0763719e-01   4.5485279e-01   1.5692458e+00
   7.4315931e-01   5.5463421e-01   1.5686384e+00
   6.6636650e-01   6.4533997e-01   1.5674557e+00
   5.7852303e-01   7.2544493e-01   1.5658330e+00
   4.8108703e-01   7.9360338e-01   1.5639359e+00
   3.7568332e-01   8.4867516e-01   1.5619368e+00
   2.6407206e-01   8.8974640e-01   1.5599914e+00
   1.4811510e-01   9.1614426e-01   1.5582180e+00
   2.9741378e-02   9.2744570e-01   1.5566832e+00
  -8.9087084e-02   9.2348082e-01   1.5553953e+00
  -2.0640782e-01   9.0433174e-01   1.5543076e+00
  -3.2028876e-01   8.7032804e-01   1.5533285e+00
  -4.2885750e-01   8.2203954e-01   1.5523397e+00
  -5.3032927e-01   7.6026688e-01   1.5512175e+00
  -6.2303424e-01   6.8602994e-01   1.5498557e+00
  -7.0544433e-01   6.0055351e-01   1.5481855e+00
  -7.7619921e-01   5.0524969e-01   1.5461899e+00
  -8.3413116e-01   4.0169640e-01   1.5439108e+00
  -8.7828735e-01   2.9161149e-01   1.5414464e+00
  -9.0794850e-01   1.7682296e-01   1.5389400e+00
  -9.2264253e-01   5.9235616e-02   1.5365628e+00
  -9.2215233e-01  -5.9204144e-02   1.5344915e+00
  -9.0651733e-01  -1.7654423e-01   1.5328852e+00
  -8.7602894e-01  -2.9086165e-01   1.5318651e+00
  -8.3122090e-01  -4.0029489e-01   1.5314989e+00
  -7.7285551e-01  -5.0307319e-01   1.5317928e+00
  -7.0190704e-01  -5.9754218e-01   1.5326915e+00
  -6.1954355e-01  -6.8218630e-01   1.5340862e+00
  -5.2710772e-01  -7.5564855e-01   1.5358302e+00
  -4.2609702e-01  -8.1674821e-01   1.5377583e+00
  -3.1814298e-01  -8.6449725e-01   1.5397100e+00
  -2.0498905e-01  -8.9811572e-01   1.5415499e+00
  -8.8466292e-02  -9.1704566e-01   1.5431859e+00
   2.9533499e-02  -9.2096326e-01   1.5445796e+00
   1.4708744e-01  -9.0978785e-01   1.5457488e+00
   2.6227361e-01  -8.8368683e-01   1.5467620e+00
   3.7320451e-01  -8.4307550e-01   1.5477239e+00
   4.7806075e-01  -7.8861120e-01   1.5487567e+00
   5.7512332e-01  -7.2118184e-01   1.5499776e+00
   6.6280333e-01  -6.4188923e-01   1.5514777e+00
   7.3966791e-01  -5.5202851e-01   1.5533041e+00
   8.0446207e-01  -4.5306460e-01   1.5554487e+00
   8.5612647e-01  -3.4660720e-01   1.5578452e+00
   8.9381157e-01  -2.3438500e-01   1.5603740e+00
   9.1688892e-01  -1.1821974e-01   1.5628756e+00
   9.2496033e-01  -2.5218543e-16   1.5651703e+00
