   9.0938307e-01  -2.7105054e-20   1.4769445e+00
   9.0240576e-01   1.1635234e-01   1.4788282e+00
   8.8060319e-01   2.3092135e-01   1.4802280e+00
   8.4429929e-01   3.4181890e-01   1.4810420e+00
   7.9405906e-01   4.4720573e-01   1.4812228e+00
   7.3068393e-01   5.4532359e-01   1.4807836e+00
   6.5520212e-01   6.3452787e-01   1.4797954e+00
   5.6885326e-01   7.1331943e-01   1.4783769e+00
   4.7306740e-01   7.8037415e-01   1.4766764e+00
   3.6943877e-01   8.3456863e-01   1.4748514e+00
   2.5969565e-01   8.7500083e-01   1.4730465e+00
   1.4566752e-01   9.0100512e-01   1.4713741e+00
   2.9251242e-02   9.1216144e-01   1.4699008e+00
  -8.7622528e-02   9.0829917e-01   1.4686409e+00
  -2.0302176e-01   8.8949645e-01   1.4675574e+00
  -3.1504386e-01   8.5607594e-01   1.4665719e+00
  -4.2184487e-01   8.0859765e-01   1.4655793e+00
  -5.2166744e-01   7.4784951e-01   1.4644682e+00
  -6.1286780e-01   6.7483556e-01   1.4631408e+00
  -6.9394212e-01   5.9076154e-01   1.4615320e+00
  -7.6355198e-01   4.9701726e-01   1.4596232e+00
  -8.2054847e-01   3.9515532e-01   1.4574489e+00
  -8.6399387e-01   2.8686573e-01   1.4550957e+00
  -8.9317981e-01   1.7394675e-01   1.4526928e+00
  -9.0764066e-01   5.8272464e-02   1.4503965e+00
  -9.0716143e-01  -5.8241696e-02   1.4483701e+00
  -8.9177951e-01  -1.7367404e-01   1.4467629e+00
  -8.6178070e-01  -2.8613091e-01   1.4456912e+00
  -8.1769000e-01  -3.9377875e-01   1.4452234e+00
  -7.6025826e-01  -4.9487328e-01   1.4453722e+00
  -6.9044597e-01  -5.8778523e-01   1.4460934e+00
  -6.0940512e-01  -6.7102277e-01   1.4472930e+00
  -5.1845994e-01  -7.4325131e-01   1.4488404e+00
  -4.1908685e-01  -8.0331103e-01   1.4505862e+00
  -3.1289357e-01  -8.5023291e-01   1.4523827e+00
  -2.0159682e-01  -8.8325340e-01   1.4541033e+00
  -8.6998238e-02  -9.0182774e-01   1.4556588e+00
   2.9042152e-02  -9.0564124e-01   1.4570085e+00
   1.4463484e-01  -8.9461763e-01   1.4581626e+00
   2.5789197e-01  -8.6892361e-01   1.4591780e+00
   3.6695978e-01  -8.2896854e-01   1.4601461e+00
   4.7005132e-01  -7.7539882e-01   1.4611761e+00
   5.6547789e-01  -7.0908685e-01   1.4623744e+00
   6.5167813e-01  -6.3111507e-01   1.4638255e+00
   7.2724363e-01  -5.4275603e-01   1.4655752e+00
   7.9094070e-01  -4.4544950e-01   1.4676200e+00
   8.4172805e-01  -3.4077792e-01   1.4699027e+00
   8.7877099e-01  -2.3044089e-01   1.4723172e+00
   9.0145269e-01  -1.1622945e-01   1.4747193e+00
   9.0938307e-01  -2.2265447e-16   1.4769445e+00
