   8.9196816e-01   1.1682278e-17   1.3914977e+00
   8.8511647e-01   1.1412313e-01   1.3933386e+00
   8.6372835e-01   2.2649625e-01   1.3947468e+00
   8.2812257e-01   3.3526967e-01   1.3956246e+00
   7.7885340e-01   4.3864206e-01   1.3959223e+00
   7.1670582e-01   5.3489145e-01   1.3956451e+00
   6.4268608e-01   6.2240676e-01   1.3948506e+00
   5.5800690e-01   6.9971852e-01   1.3936412e+00
   4.6406732e-01   7.6552758e-01   1.3921480e+00
   3.6242757e-01   8.1873019e-01   1.3905126e+00
   2.5478005e-01   8.5843854e-01   1.3888673e+00
   1.4291759e-01   8.8399583e-01   1.3873173e+00
   2.8700456e-02   8.9498590e-01   1.3859277e+00
  -8.5976616e-02   8.9123757e-01   1.3847169e+00
  -1.9921649e-01   8.7282445e-01   1.3836570e+00
  -3.0915024e-01   8.4006107e-01   1.3826815e+00
  -4.1396631e-01   7.9349591e-01   1.3816989e+00
  -5.1193827e-01   7.3390201e-01   1.3806098e+00
  -6.0145160e-01   6.6226505e-01   1.3793258e+00
  -6.8102953e-01   5.7976889e-01   1.3777863e+00
  -7.4935798e-01   4.8777799e-01   1.3759720e+00
  -8.0530892e-01   3.8781634e-01   1.3739110e+00
  -8.4796141e-01   2.8154258e-01   1.3716792e+00
  -8.7661919e-01   1.7072157e-01   1.3693917e+00
  -8.9082388e-01   5.7192791e-02   1.3671899e+00
  -8.9036275e-01  -5.7163185e-02   1.3652231e+00
  -8.7527084e-01  -1.7045898e-01   1.3636298e+00
  -8.4582735e-01  -2.8083403e-01   1.3625203e+00
  -8.0254705e-01  -3.8648629e-01   1.3619623e+00
  -7.4616747e-01  -4.8570120e-01   1.3619738e+00
  -6.7763299e-01  -5.7687738e-01   1.3625207e+00
  -5.9807696e-01  -6.5854920e-01   1.3635233e+00
  -5.0880239e-01  -7.2940649e-01   1.3648668e+00
  -4.1126187e-01  -7.8831202e-01   1.3664180e+00
  -3.0703640e-01  -8.3431707e-01   1.3680427e+00
  -1.9781307e-01  -8.6667569e-01   1.3696243e+00
  -8.5361107e-02  -8.8485717e-01   1.3710783e+00
   2.8494280e-02  -8.8855658e-01   1.3723628e+00
   1.4190014e-01  -8.7770252e-01   1.3734818e+00
   2.5300598e-01  -8.5246110e-01   1.3744816e+00
   3.5999522e-01  -8.1323548e-01   1.3754410e+00
   4.6111681e-01  -7.6066041e-01   1.3764560e+00
   5.5471579e-01  -6.9559160e-01   1.3776220e+00
   6.3926164e-01  -6.1909038e-01   1.3790161e+00
   7.1337352e-01  -5.3240450e-01   1.3806818e+00
   7.7584171e-01  -4.3694591e-01   1.3826188e+00
   8.2564527e-01  -3.3426673e-01   1.3847786e+00
   8.6196628e-01  -2.2603418e-01   1.3870677e+00
   8.8420091e-01  -1.1400508e-01   1.3893571e+00
   8.9196816e-01  -2.0769248e-16   1.3914977e+00
