   9.4039877e-01  -1.4650282e-17   1.6668147e+00
   9.3318066e-01   1.2032032e-01   1.6687375e+00
   9.1062165e-01   2.3879312e-01   1.6700694e+00
   8.7305584e-01   3.5346114e-01   1.6707049e+00
   8.2106879e-01   4.6241733e-01   1.6706060e+00
   7.5549303e-01   5.6383911e-01   1.6698074e+00
   6.7739777e-01   6.5602316e-01   1.6684107e+00
   5.8807223e-01   7.3741925e-01   1.6665702e+00
   4.8900271e-01   8.0666112e-01   1.6644696e+00
   3.8184431e-01   8.6259294e-01   1.6622973e+00
   2.6838852e-01   9.0428997e-01   1.6602194e+00
   1.5052865e-01   9.3107293e-01   1.6583590e+00
   3.0224660e-02   9.4251621e-01   1.6567806e+00
  -9.0531210e-02   9.3845069e-01   1.6554848e+00
  -2.0974712e-01   9.1896217e-01   1.6544124e+00
  -3.2546243e-01   8.8438656e-01   1.6534569e+00
  -4.3577691e-01   8.3530274e-01   1.6524850e+00
  -5.3887879e-01   7.7252327e-01   1.6513601e+00
  -6.3307241e-01   6.9708308e-01   1.6499675e+00
  -7.1680540e-01   6.1022534e-01   1.6482355e+00
  -7.8869557e-01   5.1338393e-01   1.6461505e+00
  -8.4755633e-01   4.0816162e-01   1.6437635e+00
  -8.9241978e-01   2.9630378e-01   1.6411860e+00
  -9.2255576e-01   1.7966772e-01   1.6385776e+00
  -9.3748576e-01   6.0188583e-02   1.6361256e+00
  -9.3699057e-01  -6.0156791e-02   1.6340206e+00
  -9.2111143e-01  -1.7938644e-01   1.6324315e+00
  -8.9014507e-01  -2.9554852e-01   1.6314832e+00
  -8.4463343e-01  -4.0675402e-01   1.6312412e+00
  -7.8534952e-01  -5.1120588e-01   1.6317031e+00
  -7.1328064e-01  -6.0722466e-01   1.6328001e+00
  -6.2961018e-01  -6.9327078e-01   1.6344065e+00
  -5.3569867e-01  -7.6796433e-01   1.6363576e+00
  -4.3306421e-01  -8.3010302e-01   1.6384717e+00
  -3.2336206e-01  -8.7867918e-01   1.6405748e+00
  -2.0836250e-01  -9.1289576e-01   1.6425239e+00
  -8.9926404e-02  -9.3218125e-01   1.6442248e+00
   3.0022193e-02  -9.3620253e-01   1.6456437e+00
   1.4952656e-01  -9.2487464e-01   1.6468083e+00
   2.6663033e-01  -8.9836606e-01   1.6478009e+00
   3.7941209e-01  -8.5709853e-01   1.6487415e+00
   4.8602006e-01  -8.0174093e-01   1.6497665e+00
   5.8470522e-01  -7.3319715e-01   1.6510044e+00
   6.7385149e-01  -6.5258877e-01   1.6525523e+00
   7.5200199e-01  -5.6123367e-01   1.6544574e+00
   8.1788090e-01  -4.6062194e-01   1.6567055e+00
   8.7041114e-01  -3.5239042e-01   1.6592188e+00
   9.0872853e-01  -2.3829668e-01   1.6618624e+00
   9.3219315e-01  -1.2019300e-01   1.6644597e+00
   9.4039877e-01  -2.4465022e-16   1.6668147e+00
