   9.5712124e-01   4.5536491e-18   1.7982536e+00
   9.5643499e-01   4.0355858e-02   1.7989464e+00
   9.5404836e-01   8.0653904e-02   1.7995790e+00
   9.4996423e-01   1.2082244e-01   1.8001455e+00
   9.4418848e-01   1.6078986e-01   1.8006405e+00
   9.3673002e-01   2.0048471e-01   1.8010595e+00
   9.2760077e-01   2.3983591e-01   1.8013986e+00
   9.1681566e-01   2.7877279e-01   1.8016549e+00
   9.0439266e-01   3.1722529e-01   1.8018262e+00
   8.9035273e-01   3.5512405e-01   1.8019115e+00
   8.7471984e-01   3.9240060e-01   1.8019106e+00
   8.5752093e-01   4.2898742e-01   1.8018243e+00
   8.3878587e-01   4.6481817e-01   1.8016543e+00
   8.1854744e-01   4.9982776e-01   1.8014033e+00
   7.9684126e-01   5.3395253e-01   1.8010746e+00
   7.7370576e-01   5.6713036e-01   1.8006727e+00
   7.4918207e-01   5.9930084e-01   1.8002026e+00
   7.2331401e-01   6.3040536e-01   1.7996699e+00
   6.9614792e-01   6.6038728e-01   1.7990810e+00
   6.6773267e-01   6.8919203e-01   1.7984427e+00
   6.3811946e-01   7.1676722e-01   1.7977620e+00
   6.0736180e-01   7.4306278e-01   1.7970463e+00
   5.7551532e-01   7.6803104e-01   1.7963032e+00
   5.4263772e-01   7.9162685e-01   1.7955401e+00
   5.0878859e-01   8.1380765e-01   1.7947647e+00
   4.7402932e-01   8.3453355e-01   1.7939841e+00
   4.3842293e-01   8.5376742e-01   1.7932053e+00
   4.0203398e-01   8.7147494e-01   1.7924348e+00
   3.6492840e-01   8.8762468e-01   1.7916788e+00
   3.2717334e-01   9.0218811e-01   1.7909426e+00
   2.8883709e-01   9.1513966e-01   1.7902311e+00
   2.4998886e-01   9.2645675e-01   1.7895484e+00
   2.1069872e-01   9.3611982e-01   1.7888977e+00
   1.7103741e-01   9.4411234e-01   1.7882816e+00
   1.3107622e-01   9.5042080e-01   1.7877016e+00
   9.0886892e-02   9.5503476e-01   1.7871588e+00
   5.0541426e-02   9.5794680e-01   1.7866529e+00
   1.0112008e-02   9.5915256e-01   1.7861832e+00
  -3.0329139e-02   9.5865068e-01   1.7857479e+00
  -7.0709869e-02   9.5644283e-01   1.7853448e+00
  -1.1095823e-01   9.5253366e-01   1.7849706e+00
  -1.5100260e-01   9.4693080e-01   1.7846217e+00
  -1.9077175e-01   9.3964482e-01   1.7842937e+00
  -2.3019504e-01   9.3068923e-01   1.7839820e+00
  -2.6920244e-01   9.2008041e-01   1.7836814e+00
  -3.0772469e-01   9.0783763e-01   1.7833865e+00
  -3.4569341e-01   8.9398296e-01   1.7830918e+00
  -3.8304118e-01   8.7854129e-01   1.7827916e+00
  -4.1970169e-01   8.6154027e-01   1.7824805e+00
  -4.5560978e-01   8.4301026e-01   1.7821528e+00
  -4.9070164e-01   8.2298430e-01   1.7818037e+00
  -5.2491481e-01   8.0149805e-01   1.7814281e+00
  -5.5818839e-01   7.7858977e-01   1.7810218e+00
  -5.9046308e-01   7.5430024e-01   1.7805811e+00
  -6.2168131e-01   7.2867270e-01   1.7801027e+00
  -6.5178735e-01   7.0175281e-01   1.7795842e+00
  -6.8072741e-01   6.7358857e-01   1.7790239e+00
  -7.0844975e-01   6.4423022e-01   1.7784209e+00
  -7.3490479e-01   6.1373020e-01   1.7777751e+00
  -7.6004520e-01   5.8214305e-01   1.7770872e+00
  -7.8382601e-01   5.4952531e-01   1.7763589e+00
  -8.0620468e-01   5.1593543e-01   1.7755926e+00
  -8.2714125e-01   4.8143364e-01   1.7747915e+00
  -8.4659835e-01   4.4608190e-01   1.7739599e+00
  -8.6454134e-01   4.0994369e-01   1.7731023e+00
  -8.8093838e-01   3.7308398e-01   1.7722243e+00
  -8.9576045e-01   3.3556903e-01   1.7713318e+00
  -9.0898149e-01   2.9746632e-01   1.7704315e+00
  -9.2057836e-01   2.5884436e-01   1.7695302e+00
  -9.3053098e-01   2.1977256e-01   1.7686352e+00
  -9.3882230e-01   1.8032113e-01   1.7677539e+00
  -9.4543835e-01   1.4056087e-01   1.7668940e+00
  -9.5036827e-01   1.0056309e-01   1.7660630e+00
  -9.5360431e-01   6.0399426e-02   1.7652683e+00
  -9.5514180e-01   2.0141686e-02   1.7645172e+00
  -9.5497923e-01  -2.0138258e-02   1.7638165e+00
  -9.5311814e-01  -6.0368633e-02   1.7631726e+00
  -9.4956316e-01  -1.0047790e-01   1.7625915e+00
  -9.4432194e-01  -1.4039489e-01   1.7620785e+00
  -9.3740514e-01  -1.8004893e-01   1.7616383e+00
  -9.2882639e-01  -2.1936997e-01   1.7612747e+00
  -9.1860223e-01  -2.5828872e-01   1.7609908e+00
  -9.0675204e-01  -2.9673673e-01   1.7607889e+00
  -8.9329804e-01  -3.3464656e-01   1.7606703e+00
  -8.7826515e-01  -3.7195184e-01   1.7606355e+00
  -8.6168100e-01  -4.0858738e-01   1.7606840e+00
  -8.4357582e-01  -4.4448929e-01   1.7608146e+00
  -8.2398240e-01  -4.7959505e-01   1.7610250e+00
  -8.0293599e-01  -5.1384361e-01   1.7613123e+00
  -7.8047426e-01  -5.4717547e-01   1.7616727e+00
  -7.5663722e-01  -5.7953277e-01   1.7621016e+00
  -7.3146715e-01  -6.1085937e-01   1.7625939e+00
  -7.0500850e-01  -6.4110091e-01   1.7631438e+00
  -6.7730787e-01  -6.7020489e-01   1.7637450e+00
  -6.4841391e-01  -6.9812077e-01   1.7643910e+00
  -6.1837723e-01  -7.2479999e-01   1.7650747e+00
  -5.8725036e-01  -7.5019608e-01   1.7657890e+00
  -5.5508767e-01  -7.7426472e-01   1.7665267e+00
  -5.2194524e-01  -7.9696379e-01   1.7672805e+00
  -4.8788088e-01  -8.1825345e-01   1.7680433e+00
  -4.5295397e-01  -8.3809623e-01   1.7688083e+00
  -4.1722538e-01  -8.5645705e-01   1.7695687e+00
  -3.8075744e-01  -8.7330332e-01   1.7703186e+00
  -3.4361380e-01  -8.8860498e-01   1.7710523e+00
  -3.0585936e-01  -9.0233460e-01   1.7717646e+00
  -2.6756015e-01  -9.1446740e-01   1.7724513e+00
  -2.2878325e-01  -9.2498131e-01   1.7731087e+00
  -1.8959670e-01  -9.3385708e-01   1.7737337e+00
  -1.5006932e-01  -9.4107825e-01   1.7743244e+00
  -1.1027068e-01  -9.4663128e-01   1.7748794e+00
  -7.0270923e-02  -9.5050552e-01   1.7753982e+00
  -3.0140664e-02  -9.5269332e-01   1.7758813e+00
   1.0049146e-02  -9.5318998e-01   1.7763297e+00
   5.0227349e-02  -9.5199387e-01   1.7767454e+00
   9.0322711e-02  -9.4910637e-01   1.7771311e+00
   1.3026406e-01  -9.4453191e-01   1.7774899e+00
   1.6998044e-01  -9.3827799e-01   1.7778259e+00
   2.0940122e-01  -9.3035515e-01   1.7781435e+00
   2.4845626e-01  -9.2077697e-01   1.7784475e+00
   2.8707605e-01  -9.0956005e-01   1.7787431e+00
   3.2519181e-01  -8.9672398e-01   1.7790357e+00
   3.6273568e-01  -8.8229129e-01   1.7793308e+00
   3.9964084e-01  -8.6628742e-01   1.7796341e+00
   4.3584162e-01  -8.4874066e-01   1.7799509e+00
   4.7127361e-01  -8.2968210e-01   1.7802866e+00
   5.0587385e-01  -8.0914552e-01   1.7806461e+00
   5.3958089e-01  -7.8716740e-01   1.7810341e+00
   5.7233491e-01  -7.6378675e-01   1.7814547e+00
   6.0407784e-01  -7.3904510e-01   1.7819114e+00
   6.3475345e-01  -7.1298635e-01   1.7824071e+00
   6.6430745e-01  -6.8565674e-01   1.7829441e+00
   6.9268757e-01  -6.5710469e-01   1.7835238e+00
   7.1984366e-01  -6.2738078e-01   1.7841469e+00
   7.4572772e-01  -5.9653756e-01   1.7848131e+00
   7.7029405e-01  -5.6462956e-01   1.7855214e+00
   7.9349923e-01  -5.3171307e-01   1.7862701e+00
   8.1530224e-01  -4.9784615e-01   1.7870563e+00
   8.3566449e-01  -4.6308844e-01   1.7878766e+00
   8.5454990e-01  -4.2750112e-01   1.7887266e+00
   8.7192490e-01  -3.9114678e-01   1.7896015e+00
   8.8775852e-01  -3.5408933e-01   1.7904955e+00
